"Invoice_Number","Line_Item_Number","Customer_Number","Invoice_Date","Transaction_Type","Product_Number","Product_Class","Quantity_Sold","Sale_Price","Sales_Tax","Total_Amount"
"18724","07","549479","11/14/2016","IN","040241754","04",10,22.09,13.92,234.82
"18724","08","549479","11/14/2016","IN","040277154","04",33,51.98,108.07,1823.41
"18724","09","549479","11/14/2016","IN","090501541","09",31,5.97,11.66,196.73
"18724","10","549479","11/14/2016","IN","090669611","09",34,18.02,38.60,651.28
"18724","11","549479","11/14/2016","IN","024128932","02",37,3.85,8.97,151.42
"18724","12","549479","11/14/2016","IN","024128812","02",17,2.95,3.16,53.31
"18724","13","549479","11/14/2016","IN","024130572","02",22,7.50,10.40,175.40
"18727","01","797352","11/14/2016","IN","010119040","01",37,13.99,32.35,549.98
"18727","02","797352","11/14/2016","IN","010135060","01",6,40.18,15.07,256.15
"18727","03","797352","11/14/2016","IN","052720305","05",32,50.00,100.00,1700.00
"18727","04","797352","11/14/2016","IN","052204525","05",34,12.01,25.52,433.86
"18727","05","797352","11/14/2016","IN","080938748","08",33,3.12,6.44,109.40
"18727","06","797352","11/14/2016","IN","080123968","08",37,3.02,6.98,118.72
"18725","01","812465","11/15/2016","IN","090507811","09",30,16.98,24.20,533.60
"18725","02","812465","11/15/2016","IN","010134420","01",31,3.98,5.86,129.24
"18725","03","812465","11/15/2016","IN","052484435","05",37,3.79,6.66,146.89
"18725","04","812465","11/15/2016","IN","180122158","18",18,5.09,4.35,95.97
"18725","05","812465","11/15/2016","IN","080435438","08",36,51.98,88.89,1960.17
"18725","06","812465","11/15/2016","IN","024130572","02",22,7.50,7.84,172.84
"18725","07","812465","11/15/2016","IN","024195262","02",28,6.98,9.28,204.72
"18725","08","812465","11/15/2016","IN","060102086","06",22,44.89,46.91,1034.49
"18725","09","812465","11/15/2016","IN","080101018","08",22,0.50,0.52,11.52
"18725","10","812465","11/15/2016","IN","080126008","08",44,2.78,5.82,128.14
"18725","11","812465","11/15/2016","IN","060200306","06",72,16.98,58.08,1280.64
"18725","12","812465","11/15/2016","IN","040240884","04",27,9.99,12.81,282.54
"18725","13","812465","11/15/2016","IN","040240284","04",30,9.69,13.81,304.51
"18725","14","812465","11/15/2016","IN","070104327","07",22,9.99,10.44,230.22
"18725","15","812465","11/15/2016","IN","030302303","03",26,54.95,67.86,1496.56
"18725","16","812465","11/15/2016","IN","090501051","09",26,9.99,12.34,272.08
"18726","01","869033","11/15/2016","IN","060200306","06",36,16.98,38.51,649.79
"18726","02","869033","11/15/2016","IN","030364163","03",37,69.98,163.12,2752.38
"18726","03","869033","11/15/2016","IN","030030323","03",7,6.96,3.07,51.79
"18726","04","869033","11/15/2016","IN","010119040","01",37,13.99,32.61,550.24
"18728","01","925007","11/15/2016","IN","080123968","08",37,3.02,6.70,118.44
"18728","02","925007","11/15/2016","IN","080123938","08",30,5.99,10.78,190.48
"18729","01","512328","11/15/2016","IN","080123938","08",30,5.99,12.58,192.28
"18729","02","512328","11/15/2016","IN","052204515","05",56,10.00,39.20,599.20
"18729","03","512328","11/15/2016","IN","052484405","05",25,5.69,9.96,152.21
"18729","04","512328","11/15/2016","IN","024139372","02",52,7.93,28.86,441.22
"18729","05","512328","11/15/2016","IN","060102096","06",50,54.85,191.98,2934.48
"18729","06","512328","11/15/2016","IN","040225014","04",25,10.98,19.22,293.72
"18729","07","512328","11/15/2016","IN","040277154","04",33,51.98,120.07,1835.41
"18729","08","512328","11/15/2016","IN","030412553","03",20,15.99,22.39,342.19
"18729","09","512328","11/15/2016","IN","030321683","03",10,2.58,1.81,27.61
"18729","10","512328","11/15/2016","IN","030303403","03",29,5.29,10.74,164.15
"18729","11","512328","11/15/2016","IN","080512778","08",35,46.87,114.83,1755.28
"18729","12","512328","11/15/2016","IN","010803760","01",38,6.99,18.59,284.21
"18729","13","512328","11/15/2016","IN","080126008","08",22,2.78,4.28,65.44
"18729","14","512328","11/15/2016","IN","024106512","02",31,18.99,41.21,629.90
"18729","15","512328","11/15/2016","IN","060221676","06",18,4.99,6.29,96.11
"18729","16","512328","11/15/2016","IN","024128812","02",17,2.95,3.51,53.66
"18729","17","512328","11/15/2016","IN","040220074","04",37,79.98,207.15,3166.41
"18729","18","512328","11/15/2016","IN","024188432","02",56,32.87,128.86,1969.58
"18729","19","512328","11/15/2016","IN","024112162","02",26,6.49,11.82,180.56
"18729","20","512328","11/15/2016","IN","060221506","06",72,12.99,65.46,1000.74
"18729","21","512328","11/15/2016","IN","070104177","07",22,10.04,15.46,236.34
"18729","22","512328","11/15/2016","IN","030321663","03",8,1.69,0.95,14.47
"18729","23","512328","11/15/2016","IN","090509931","09",62,10.98,47.66,728.42
"18730","01","518008","11/16/2016","IN","080123438","08",19,3.12,3.26,62.54
"18730","02","518008","11/16/2016","IN","070104397","07",17,9.99,9.34,179.17
"18730","03","518008","11/16/2016","IN","130305603","13",35,22.98,44.24,848.54
"18730","04","518008","11/16/2016","IN","030302303","03",26,54.95,78.58,1507.28
"18730","05","518008","11/16/2016","IN","093788411","09",13,3.98,2.85,54.59
"18730","06","518008","11/16/2016","IN","090507811","09",30,16.98,28.02,537.42
"18730","07","518008","11/16/2016","IN","090509561","09",22,1.98,2.40,45.96
"18730","08","518008","11/16/2016","IN","090509931","09",31,10.98,18.72,359.10
"18730","09","518008","11/16/2016","IN","010119040","01",37,13.99,28.47,546.10
"18730","10","518008","11/16/2016","IN","010134420","01",31,3.98,6.79,130.17
"18730","11","518008","11/16/2016","IN","010310890","01",18,20.09,19.89,381.51
"18730","12","518008","11/16/2016","IN","080512778","08",35,46.87,90.22,1730.67
"18730","13","518008","11/16/2016","IN","080126008","08",22,2.78,3.36,64.52
"18730","14","518008","11/16/2016","IN","024106512","02",31,18.99,32.38,621.07
"18730","15","518008","11/16/2016","IN","024140032","02",9,32.95,16.31,312.86
"18730","16","518008","11/16/2016","IN","060112276","06",22,12.98,15.71,301.27
"18730","17","518008","11/16/2016","IN","060200306","06",36,16.98,33.62,644.90
"18730","18","518008","11/16/2016","IN","040277154","04",33,51.98,94.34,1809.68
"18730","19","518008","11/16/2016","IN","040270324","04",23,500.48,633.11,12144.15
"18730","20","518008","11/16/2016","IN","030324883","03",37,14.98,30.48,584.74
"18730","21","518008","11/16/2016","IN","030303403","03",29,5.29,8.44,161.85
"18730","22","518008","11/16/2016","IN","024128712","02",36,1.19,2.36,45.20
"18730","23","518008","11/16/2016","IN","090506331","09",11,11.03,6.67,128.00
"18730","24","518008","11/16/2016","IN","024104312","02",14,13.50,10.40,199.40
"18730","25","518008","11/16/2016","IN","024108612","02",27,17.95,26.66,511.31
"18730","26","518008","11/16/2016","IN","024195262","02",28,6.98,10.75,206.19
"18730","27","518008","11/16/2016","IN","060100356","06",23,7.98,10.09,193.63
"18730","28","518008","11/16/2016","IN","060221506","06",36,12.99,25.72,493.36
"18730","29","518008","11/16/2016","IN","040241314","04",74,25.98,105.74,2028.26
"18731","01","113236","11/17/2016","IN","040277154","04",66,51.98,248.72,3679.40
"18731","02","113236","11/17/2016","IN","130305603","13",35,22.98,58.31,862.61
"18731","03","113236","11/17/2016","IN","090509931","09",31,10.98,24.68,365.06
"18731","04","113236","11/17/2016","IN","090669611","09",34,18.02,44.42,657.10
"18731","05","113236","11/17/2016","IN","010311990","01",29,3.99,8.39,124.10
"18731","06","113236","11/17/2016","IN","080126058","08",33,0.49,1.17,17.34
"18731","07","113236","11/17/2016","IN","080935298","08",22,27.98,44.63,660.19
"18731","08","113236","11/17/2016","IN","024128932","02",37,3.85,10.33,152.78
"18731","09","113236","11/17/2016","IN","024195262","02",28,6.98,14.17,209.61
"18731","10","113236","11/17/2016","IN","060100316","06",38,8.98,24.74,365.98
"18731","11","113236","11/17/2016","IN","030303343","03",66,12.98,62.10,918.78
"18731","12","113236","11/17/2016","IN","060221506","06",36,12.99,33.90,501.54
"18731","13","113236","11/17/2016","IN","040225014","04",25,10.98,19.90,294.40
"18731","14","113236","11/17/2016","IN","030324883","03",37,14.98,40.18,594.44
"18731","15","113236","11/17/2016","IN","010102840","01",24,64.83,112.80,1668.72
"18731","16","113236","11/17/2016","IN","052204515","05",28,10.00,20.30,300.30
"18731","17","113236","11/17/2016","IN","080123968","08",37,3.02,8.10,119.84
"18731","18","113236","11/17/2016","IN","060100356","06",23,7.98,13.31,196.85
"18731","19","113236","11/17/2016","IN","090501551","09",23,2.99,4.99,73.76
"18731","20","113236","11/17/2016","IN","010803760","01",38,6.99,19.26,284.88
"18731","21","113236","11/17/2016","IN","090069591","09",21,52.98,80.66,1193.24
"18731","22","113236","11/17/2016","IN","010155170","01",17,10.99,13.55,200.38
"18731","23","113236","11/17/2016","IN","052720305","05",32,50.00,116.00,1716.00
"18731","24","113236","11/17/2016","IN","052204525","05",34,12.01,29.60,437.94
"18731","25","113236","11/17/2016","IN","080102918","08",25,0.44,0.80,11.80
"18731","26","113236","11/17/2016","IN","080123938","08",30,5.99,13.03,192.73
"18731","27","113236","11/17/2016","IN","070104347","07",11,9.96,7.94,117.50
"18732","01","503458","11/18/2016","IN","010155170","01",17,10.99,13.08,199.91
"18732","02","503458","11/18/2016","IN","040243224","04",14,75.35,73.84,1128.74
"18732","03","503458","11/18/2016","IN","040277154","04",33,51.98,120.07,1835.41
"18732","04","503458","11/18/2016","IN","070104177","07",22,10.04,15.46,236.34
"18732","05","503458","11/18/2016","IN","130305603","13",35,22.98,56.30,860.60
"18732","06","503458","11/18/2016","IN","030302903","03",19,16.93,22.52,344.19
"18732","07","503458","11/18/2016","IN","010803760","01",38,6.99,18.59,284.21
"18732","08","503458","11/18/2016","IN","080938748","08",33,3.12,7.21,110.17
"18732","09","503458","11/18/2016","IN","024100312","02",22,10.92,16.82,257.06
"18732","10","503458","11/18/2016","IN","060102096","06",25,54.85,95.99,1467.24
"18732","11","503458","11/18/2016","IN","040240284","04",30,9.69,20.35,311.05
"18732","12","503458","11/18/2016","IN","080102618","08",6,23.92,10.05,153.57
"18732","13","503458","11/18/2016","IN","030324883","03",37,14.98,38.80,593.06
"18732","14","503458","11/18/2016","IN","010102710","01",34,7.99,19.02,290.68
"18732","15","503458","11/18/2016","IN","070104327","07",22,9.99,15.38,235.16
"18732","16","503458","11/18/2016","IN","030303343","03",33,12.98,29.98,458.32
"18732","17","503458","11/18/2016","IN","010119040","01",37,13.99,36.23,553.86
"18732","18","503458","11/18/2016","IN","052484405","05",25,5.69,9.96,152.21
"18732","19","503458","11/18/2016","IN","080102628","08",15,8.99,9.44,144.29
"18732","20","503458","11/18/2016","IN","080106218","08",35,2.98,7.30,111.60
"18732","21","503458","11/18/2016","IN","080101018","08",22,0.50,0.77,11.77
"18732","22","503458","11/18/2016","IN","024128712","02",72,1.19,6.00,91.68
"18732","23","503458","11/18/2016","IN","024188432","02",28,32.87,64.43,984.79
"18732","24","503458","11/18/2016","IN","060112276","06",22,12.98,19.99,305.55
"18732","25","503458","11/18/2016","IN","060102106","06",31,32.98,71.57,1093.95
"18732","26","503458","11/18/2016","IN","060200306","06",36,16.98,42.79,654.07
"18732","27","503458","11/18/2016","IN","060221506","06",36,12.99,32.73,500.37
"18733","01","376005","11/18/2016","IN","080106218","08",35,2.98,4.95,109.25
"18733","02","376005","11/18/2016","IN","040226054","04",18,10.95,9.36,206.46
"18733","03","376005","11/18/2016","IN","040276054","04",13,47.98,29.63,653.37
"18733","04","376005","11/18/2016","IN","030303343","03",33,12.98,20.35,448.69
"18733","05","376005","11/18/2016","IN","130305603","13",35,22.98,38.20,842.50
"18733","06","376005","11/18/2016","IN","090501541","09",31,5.97,8.79,193.86
"18733","07","376005","11/18/2016","IN","090509561","09",22,1.98,2.07,45.63
"18733","08","376005","11/18/2016","IN","010119040","01",37,13.99,24.59,542.22
"18733","09","376005","11/18/2016","IN","010102710","01",34,7.99,12.90,284.56
"18733","10","376005","11/18/2016","IN","010311800","01",8,54.99,20.90,460.82
"18733","11","376005","11/18/2016","IN","080101018","08",22,0.50,0.52,11.52
"18733","12","376005","11/18/2016","IN","080935298","08",22,27.98,29.24,644.80
"18733","13","376005","11/18/2016","IN","024128712","02",36,1.19,2.03,44.87
"18733","14","376005","11/18/2016","IN","024100312","02",22,10.92,11.41,251.65
"18733","15","376005","11/18/2016","IN","024106512","02",31,18.99,27.96,616.65
"18733","16","376005","11/18/2016","IN","060102096","06",25,54.85,65.13,1436.38
"18733","17","376005","11/18/2016","IN","060100336","06",12,9.99,5.69,125.57
"18733","18","376005","11/18/2016","IN","060100356","06",23,7.98,8.72,192.26
"18734","01","501657","11/21/2016","IN","010311800","01",8,54.99,27.50,467.42
"18734","02","501657","11/21/2016","IN","040225934","04",17,6.97,7.41,125.90
"18734","03","501657","11/21/2016","IN","040247034","04",15,18.93,17.75,301.70
"18734","04","501657","11/21/2016","IN","010102840","01",24,64.83,97.25,1653.17
"18734","05","501657","11/21/2016","IN","010135060","01",6,40.18,15.07,256.15
"18734","06","501657","11/21/2016","IN","080100818","08",30,0.29,0.54,9.24
"18734","07","501657","11/21/2016","IN","080123938","08",30,5.99,11.23,190.93
"18734","08","501657","11/21/2016","IN","024112162","02",13,6.49,5.27,89.64
"18734","09","501657","11/21/2016","IN","060100336","06",12,9.99,7.49,127.37
"18734","10","501657","11/21/2016","IN","060221496","06",30,13.05,24.47,415.97
"18734","11","501657","11/21/2016","IN","040220074","04",37,79.98,184.95,3144.21
"18735","01","518008","11/21/2016","IN","040247034","04",15,18.93,15.62,299.57
"18736","01","512328","11/21/2016","IN","040247034","04",15,18.93,19.88,303.83
"18736","02","512328","11/21/2016","IN","030322303","03",5,2.28,0.80,12.20
"18736","03","512328","11/21/2016","IN","030303343","03",66,12.98,59.96,916.64
"18736","04","512328","11/21/2016","IN","010226620","01",33,16.00,36.96,564.96
"18736","05","512328","11/21/2016","IN","010102710","01",34,7.99,19.02,290.68
"18736","06","512328","11/21/2016","IN","010155170","01",17,10.99,13.08,199.91
"18736","07","512328","11/21/2016","IN","052484405","05",25,5.69,9.96,152.21
"18736","08","512328","11/21/2016","IN","080124518","08",36,3.12,7.86,120.18
"18736","09","512328","11/21/2016","IN","080935298","08",22,27.98,43.09,658.65
"18736","10","512328","11/21/2016","IN","024128712","02",36,1.19,3.00,45.84
"18736","11","512328","11/21/2016","IN","060102106","06",31,32.98,71.57,1093.95
"18736","12","512328","11/21/2016","IN","040270324","04",23,500.48,805.77,12316.81
"18736","13","512328","11/21/2016","IN","060221506","06",36,12.99,32.73,500.37
"18736","14","512328","11/21/2016","IN","040220074","04",37,79.98,207.15,3166.41
"18736","15","512328","11/21/2016","IN","040240664","04",36,39.98,100.75,1540.03
"18736","16","512328","11/21/2016","IN","040270354","04",14,19.98,19.58,299.30
"18736","17","512328","11/21/2016","IN","070104677","07",16,9.99,11.19,171.03
"18736","18","512328","11/21/2016","IN","030412553","03",20,15.99,22.39,342.19
"18736","19","512328","11/21/2016","IN","090504761","09",16,12.98,14.54,222.22
"18736","20","512328","11/21/2016","IN","010207220","01",27,5.79,10.94,167.27
"18736","21","512328","11/21/2016","IN","052720305","05",32,50.00,112.00,1712.00
"18736","22","512328","11/21/2016","IN","130305603","13",35,22.98,56.30,860.60
"18736","23","512328","11/21/2016","IN","052484435","05",37,3.79,9.82,150.05
"18736","24","512328","11/21/2016","IN","080938748","08",33,3.12,7.21,110.17
"18736","25","512328","11/21/2016","IN","080435438","08",36,51.98,130.99,2002.27
"18736","26","512328","11/21/2016","IN","024130572","02",22,7.50,11.55,176.55
"18736","27","512328","11/21/2016","IN","024139372","02",26,7.93,14.43,220.61
"18736","28","512328","11/21/2016","IN","060112296","06",6,14.98,6.29,96.17
"18736","29","512328","11/21/2016","IN","040241314","04",37,25.98,67.29,1028.55
"18740","01","962353","11/21/2016","IN","024195262","02",28,6.98,11.73,207.17
"18740","02","962353","11/21/2016","IN","030414283","03",24,25.92,37.32,659.40
"18740","03","962353","11/21/2016","IN","030412553","03",20,15.99,19.19,338.99
"18740","04","962353","11/21/2016","IN","030364163","03",37,69.98,155.36,2744.62
"18740","05","962353","11/21/2016","IN","030321683","03",10,2.58,1.55,27.35
"18740","06","962353","11/21/2016","IN","010310890","01",18,20.09,21.70,383.32
"18740","07","962353","11/21/2016","IN","010155160","01",34,13.99,28.54,504.20
"18740","08","962353","11/21/2016","IN","080106218","08",70,2.98,12.52,221.12
"18740","09","962353","11/21/2016","IN","080124518","08",36,3.12,6.74,119.06
"18740","10","962353","11/21/2016","IN","024128932","02",37,3.85,8.55,151.00
"18740","11","962353","11/21/2016","IN","024112162","02",13,6.49,5.06,89.43
"18740","12","962353","11/21/2016","IN","024130572","02",22,7.50,9.90,174.90
"18740","13","962353","11/21/2016","IN","060100316","06",19,8.98,10.24,180.86
